@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
540,'2024/02/29 01:14:39:284',8,344.401093,144.738525,354.24292,136.919525,335.161621,136.931168,367.936676,145.539063,321.716675,146.602356,386.966248,200.135284,306.805084,202.208069,400.948059,271.602905,292.721619,272.984863,409.510803,339.762054,293.026855,338.753876,378.611267,326.661194,318.596497,325.734711,366.598755,434.326263,331.048035,430.87854,0,0,0,0,1,0,0,0,0,?
541,'2024/02/29 01:14:39:313',8,344.429443,144.575104,354.440857,136.913162,335.583832,136.969162,367.922852,145.744965,321.717896,146.591721,387.065704,200.233551,306.533447,202.349258,400.952026,271.769104,292.723328,272.994751,409.570343,339.670044,293.294434,338.839172,378.632446,326.678406,318.584656,325.881683,366.679626,431.632385,331.020477,430.437134,0,0,0,0,1,0,0,0,0,?
542,'2024/02/29 01:14:39:353',8,344.455322,144.557587,354.466919,136.865982,335.596191,136.973999,368.0849,145.614166,321.749207,146.747528,387.042969,200.304993,306.610504,202.41214,400.964661,271.80014,292.79187,273.144104,409.574768,339.779419,293.043457,338.880463,378.625305,326.679047,318.70459,325.789124,366.721161,431.473785,331.09314,430.272705,0,0,0,0,1,0,0,0,0,?
543,'2024/02/29 01:14:39:383',8,344.495239,144.826065,354.478577,136.893372,335.71994,136.99794,368.065918,145.630066,321.773529,146.639267,387.065796,200.242767,306.937714,202.266998,400.933838,271.922363,292.812317,273.11554,409.384613,340.171509,293.230042,338.71347,378.486664,326.654724,318.574554,325.676453,366.730225,431.656433,330.884033,430.223572,0,0,0,0,1,0,0,0,0,?
544,'2024/02/29 01:14:39:423',8,344.57016,144.768738,354.451141,136.868591,335.81781,136.986359,368.066406,145.554596,321.795654,146.513641,387.135864,200.23378,307.115356,202.016373,400.919037,271.814087,292.855194,273.158661,409.336609,339.939117,293.219543,338.748535,378.507935,326.585083,318.713226,325.614563,366.60907,433.861511,331.030945,430.161499,0,0,0,0,1,0,0,0,0,?
545,'2024/02/29 01:14:39:442',8,344.662811,144.524139,354.508728,136.861145,336.200531,136.930511,367.937347,145.615112,321.857635,146.391769,387.203094,200.25618,307.110718,202.00824,400.8591,271.497192,292.875183,273.274231,409.434692,340.272827,293.181244,338.711365,378.583923,326.603516,318.742065,325.769806,366.792664,431.540497,331.082031,430.152618,0,0,0,0,1,0,0,0,0,?
546,'2024/02/29 01:14:39:485',8,344.709808,144.439545,354.549194,136.827133,336.161682,136.911102,368.088928,145.64444,321.817688,146.305099,387.167206,200.322159,306.629456,202.324509,400.942352,272.018066,292.836304,273.491394,409.413391,340.031036,293.168579,338.907227,378.703186,326.843933,318.597382,326.019501,366.7005,431.992462,331.276398,430.114197,0,0,0,0,1,0,0,0,0,?
547,'2024/02/29 01:14:39:522',8,344.912048,144.531555,354.571075,136.849243,336.545349,136.91037,367.984467,145.656509,321.704376,146.143005,387.18042,200.394119,306.973633,202.264282,400.970093,271.769775,292.891876,273.32605,409.433167,339.86087,293.154053,338.881805,378.649475,326.731812,318.537994,325.934662,366.919922,432.151001,331.427917,430.40509,0,0,0,0,1,0,0,0,0,?
548,'2024/02/29 01:14:39:545',8,344.791809,144.513336,354.525421,136.858521,336.283569,136.925934,368.021179,145.591049,321.781982,146.395935,387.195923,200.330887,306.989197,202.280792,401.03244,271.7995,292.90979,273.247955,409.447998,340.268433,293.165863,338.915863,378.577026,326.672485,318.606049,325.857086,366.549683,433.463684,331.464905,430.380768,0,0,0,0,1,0,0,0,0,?
549,'2024/02/29 01:14:39:591',8,344.84314,144.549316,354.666199,136.993729,336.570984,136.920456,367.941284,145.660233,321.759979,145.951202,387.120056,200.2733,307.012115,202.307602,401.191376,271.932861,292.890808,273.341675,409.484253,340.108368,293.148376,338.87851,378.64856,326.841492,318.65918,326.118439,366.735352,433.403168,331.414001,430.404663,0,0,0,0,1,0,0,0,0,?
550,'2024/02/29 01:14:39:616',8,344.931152,144.553528,354.68689,137.006897,337.148499,136.799133,368.139008,145.662354,321.699066,146.152328,387.13913,200.197739,307.089813,202.221909,401.064575,271.649109,292.892242,273.292694,409.62738,339.764496,293.124329,338.828003,378.506592,326.740234,318.637054,325.918915,366.916962,434.184814,331.524292,430.912292,0,0,0,0,1,0,0,0,0,?
551,'2024/02/29 01:14:39:638',8,344.870728,144.517426,354.736084,136.982971,337.036011,136.883987,368.484009,145.825989,321.804016,146.3405,387.252319,200.189545,307.200653,202.107819,401.124908,271.722107,292.906525,273.269531,409.63562,339.583801,293.125183,338.766357,378.624634,326.804413,318.790924,325.974182,366.9664,434.271606,331.585327,431.005035,0,0,0,0,1,0,0,0,0,?
552,'2024/02/29 01:14:39:684',8,345.286987,144.57962,354.863464,136.970612,337.427429,136.782074,368.434204,145.783417,321.789246,146.330856,387.292725,200.169525,307.172668,202.113419,401.081909,271.493073,292.872253,273.332581,409.723969,339.855042,293.134552,338.798737,378.966949,326.923706,318.849762,326.197144,366.515381,435.333344,331.387451,431.177338,0,0,0,0,1,0,0,0,0,?
553,'2024/02/29 01:14:39:715',8,344.98822,144.471588,354.801636,136.929108,337.587341,136.801758,368.456085,145.806091,321.785126,146.073044,387.132813,200.061829,307.195251,202.129898,401.258118,271.942902,292.849976,273.366577,409.724792,339.640381,292.923706,338.809357,378.908569,326.836792,318.668884,326.209717,366.905579,434.393951,331.474579,430.997253,0,0,0,0,1,0,0,0,0,?
554,'2024/02/29 01:14:39:748',8,345.519104,144.402527,354.90863,136.943008,338.063416,136.738907,368.483429,145.545837,321.745941,145.715103,387.134583,200.05423,307.105988,202.078522,401.087097,271.665283,292.863892,273.350159,409.648132,339.21405,292.935059,338.833252,379.0849,326.892334,318.726532,326.279694,366.488678,434.454346,331.52652,430.860229,0,0,0,0,1,0,0,0,0,?
555,'2024/02/29 01:14:39:777',8,345.372681,144.396393,354.914703,136.939056,337.951996,136.744659,368.612091,145.578629,321.804138,145.982376,387.249634,200.030029,307.05835,202.121887,401.087677,271.705841,292.84317,273.304474,409.760315,338.934021,292.949097,338.902191,379.028473,326.827881,318.800293,326.052917,366.533142,434.565521,331.49292,430.938477,0,0,0,0,1,0,0,0,0,?
556,'2024/02/29 01:14:39:806',8,345.549469,144.345703,354.942352,136.938232,338.181335,136.68399,368.761749,145.787079,321.807251,145.821167,387.371887,199.956329,307.062561,202.16835,401.32663,271.726624,292.849792,273.388062,409.718689,338.904205,292.989166,339.173737,379.217987,326.831909,318.705902,326.188843,366.343964,434.806335,331.493683,431.157104,0,0,0,0,1,0,0,0,0,?
557,'2024/02/29 01:14:39:841',8,345.549347,144.298096,354.913391,136.923859,338.141968,136.691467,368.592041,145.554428,321.979004,145.347,387.529236,199.775482,307.107117,202.154968,401.4729,271.545319,292.874115,273.49707,409.806061,339.358765,293.021423,339.304749,379.343018,326.921326,318.635498,326.269836,366.994873,434.468567,331.410034,431.369659,0,0,0,0,1,0,0,0,0,?
558,'2024/02/29 01:14:39:882',8,345.191345,144.254898,354.87384,136.897659,338.084656,136.709229,368.888824,145.772324,321.943817,145.759506,387.630615,199.696884,307.231323,202.066895,401.385162,271.010132,292.880524,273.323517,409.809204,339.306519,293.045837,339.371918,378.952393,326.896759,318.439484,326.107239,366.953308,431.576416,331.584534,431.002747,0,0,0,0,1,0,0,0,0,?
559,'2024/02/29 01:14:39:905',8,345.073975,144.271317,354.752625,136.875626,338.068359,136.692932,368.925476,145.76947,321.875549,145.923325,387.573608,199.929428,307.141602,202.064041,401.618073,271.456604,292.857025,273.382629,409.864044,338.878937,293.008759,339.165619,378.991272,327.049316,318.459137,326.30777,367.06427,433.545502,331.739014,431.307983,0,0,0,0,1,0,0,0,0,?
560,'2024/02/29 01:14:39:952',8,344.990509,144.254013,354.68042,136.842667,338.038879,136.691345,368.943207,145.635513,322.029663,145.583099,387.549133,199.953583,307.266968,201.890945,401.645935,271.749725,292.872406,273.492157,409.939209,338.951904,293.049347,339.189636,379.192749,326.747009,318.495667,326.053619,366.967773,430.944275,331.518524,430.612762,0,0,0,0,1,0,0,0,0,?
561,'2024/02/29 01:14:39:987',8,345.118408,144.216812,354.813477,136.79953,338.058319,136.652466,368.958099,145.661087,322.013397,145.48233,387.481873,199.962128,307.091431,201.917603,401.679108,271.551788,292.814575,273.447998,409.957764,338.734955,293.057068,339.29184,379.346313,326.953613,318.487946,326.277313,366.971069,431.563782,331.600342,430.588104,0,0,0,0,1,0,0,0,0,?
562,'2024/02/29 01:14:40:021',8,344.987213,144.130096,354.647064,136.678284,338.0354,136.628662,368.972046,145.377502,321.867798,144.949036,387.643738,199.964539,307.187164,201.86705,401.876068,272.111481,292.840027,273.435486,410.057678,339.364838,293.064911,339.217224,379.620422,327.069672,318.623901,326.590912,366.868134,433.928375,331.610657,430.728363,0,0,0,0,1,0,0,0,0,?
563,'2024/02/29 01:14:40:038',8,345.128174,144.141876,354.612488,136.692581,338.025085,136.636734,368.959961,145.033005,321.921021,144.588379,387.784058,200.016693,307.059235,201.631912,402.122681,272.862183,292.899323,273.387787,410.113403,339.883484,293.088501,339.288147,379.675262,327.159302,318.680237,326.559265,367.068939,434.150452,331.704742,430.889587,0,0,0,0,1,0,0,0,0,?
564,'2024/02/29 01:14:40:079',8,345.257538,144.134583,354.679443,136.618195,338.171753,136.602692,368.901398,144.979477,321.968628,144.623444,387.707489,200.024536,306.972656,201.63443,402.086487,272.814728,292.898438,273.238129,410.071564,339.849823,293.135437,339.262604,379.676941,327.136475,318.85675,326.819244,366.657104,434.541962,331.646362,430.779602,0,0,0,0,1,0,0,0,0,?
565,'2024/02/29 01:15:01:981',9,343.402435,146.16423,353.665314,137.651031,334.862366,137.373505,367.614777,145.885788,321.376892,146.550385,376.03299,189.475845,304.562775,203.673767,384.37088,117.571335,293.143433,273.776245,399.095947,52.797432,296.19397,341.594238,380.31601,320.111633,320.600647,320.593018,370.747498,431.294525,332.553162,430.860504,0,0,0,0,0,1,0,0,0,?
566,'2024/02/29 01:15:02:004',9,343.214417,146.473557,353.501465,138.118683,334.286682,137.50589,367.815613,145.550934,321.401855,146.556824,377.027008,189.244827,304.773865,203.63446,384.235901,117.887878,293.08902,273.294922,398.833862,52.651234,296.155823,341.518799,380.276611,320.330658,320.565155,320.545807,370.556091,430.663849,332.61438,430.694916,0,0,0,0,0,1,0,0,0,?
567,'2024/02/29 01:15:02:028',9,343.194641,146.394196,353.46225,138.005905,334.214294,137.467346,367.051971,145.429916,321.283325,146.519135,376.164063,189.477997,304.679382,203.695053,384.108948,117.675591,293.021362,273.574127,398.606018,53.139122,296.073486,341.306488,379.78009,320.739807,320.425262,321.068756,370.437805,434.005951,332.617828,431.189758,0,0,0,0,0,1,0,0,0,?
568,'2024/02/29 01:15:02:051',9,343.209106,146.539825,353.493347,138.582626,334.1026,137.525192,367.172272,145.432007,321.199646,146.492645,376.026123,189.289825,304.607483,203.613602,384.163452,116.880966,293.019135,273.553467,398.497772,52.643681,296.033447,341.266846,379.437744,320.490845,319.982025,320.768311,370.358215,431.622772,332.500458,430.935303,0,0,0,0,0,1,0,0,0,?
569,'2024/02/29 01:15:02:115',9,343.049469,146.713379,353.435181,138.43924,333.929871,137.570175,367.473633,145.044769,321.162262,146.512695,376.57605,189.088379,304.770447,203.7668,384.146088,116.680588,293.01059,273.481506,397.721802,52.685909,296.055359,341.408905,379.623871,320.89978,320.132935,320.94809,370.444611,434.104309,332.512939,430.771698,0,0,0,0,0,1,0,0,0,?
570,'2024/02/29 01:15:02:150',9,343.035248,146.562653,353.385803,138.36264,333.73877,137.527313,367.431091,144.953384,321.126404,146.57724,376.124146,189.477417,304.645447,203.801682,384.134949,116.580215,293.039581,273.686646,397.600677,52.868301,296.099731,341.360168,379.600098,320.592987,320.266571,320.845642,370.529785,430.454773,332.607697,430.458893,0,0,0,0,0,1,0,0,0,?
571,'2024/02/29 01:15:02:167',9,343.068359,146.497513,353.439941,138.420502,333.633545,137.518494,367.310028,145.108475,321.004089,146.458862,376.0242,189.270432,304.556885,203.773376,384.050934,116.717262,293.027069,273.516144,397.382233,53.129826,296.020355,341.429016,379.643372,320.523438,320.165405,320.91449,370.411407,430.875214,332.501404,430.666962,0,0,0,0,0,1,0,0,0,?
572,'2024/02/29 01:15:02:196',9,342.978882,146.566544,353.405151,138.392319,333.576813,137.519897,367.138947,144.985062,321.061401,146.621643,376.06369,189.748108,304.570953,203.95369,384.008362,116.670685,292.994049,273.867615,397.009308,53.514404,296.025726,341.525848,379.85022,320.741852,320.429321,321.205994,369.998718,431.18158,332.49057,430.418884,0,0,0,0,0,1,0,0,0,?
573,'2024/02/29 01:15:02:238',9,343.052399,146.396942,353.461731,138.208374,333.548767,137.48761,366.851654,144.962891,321.037323,146.656631,376.167145,189.81366,304.359467,203.910828,384.107788,116.361298,293.051819,273.79599,397.192627,53.747551,295.940613,341.362793,379.772614,320.727173,320.145081,321.15097,370.127991,429.850372,332.637604,430.280518,0,0,0,0,0,1,0,0,0,?
574,'2024/02/29 01:15:02:260',9,343.074005,146.418167,353.469177,138.432678,333.607788,137.523361,366.86792,145.042587,321.003052,146.667252,376.400269,189.484406,304.423767,204.006073,384.111816,116.582878,293.033356,274.236816,397.159973,53.731071,295.993713,341.485077,379.707397,320.835968,320.340271,321.574951,370.263092,430.782196,332.672668,430.255585,0,0,0,0,0,1,0,0,0,?
575,'2024/02/29 01:15:02:301',9,343.080109,146.505798,353.414764,138.676758,333.780823,137.541931,366.856262,145.097809,321.070099,146.588486,376.063416,189.420898,304.428589,203.958496,383.734558,117.252731,293.058655,274.193542,396.966827,53.96962,296.071442,341.757782,379.796814,320.312195,320.549255,321.203857,370.128479,430.937073,332.638062,430.172668,0,0,0,0,0,1,0,0,0,?
576,'2024/02/29 01:15:02:335',9,343.052368,146.472351,353.427368,138.771851,333.661774,137.565536,367.21051,145.072571,321.144409,146.586517,376.018433,189.520859,304.413269,203.971252,383.692291,117.087082,293.119904,274.38327,396.805237,54.140682,296.050537,341.742981,379.766663,320.54071,320.484467,321.68869,370.11554,431.229187,332.565125,430.709778,0,0,0,0,0,1,0,0,0,?
577,'2024/02/29 01:15:02:370',9,343.110718,146.49971,353.514893,138.867966,333.844116,137.564224,367.025391,145.583557,321.146545,146.574158,375.51709,188.826004,304.316559,203.739761,383.589935,117.804108,293.127197,273.744873,396.437744,54.14077,296.017517,341.552399,379.803406,319.48877,320.263428,320.636261,370.255585,430.79126,332.640656,430.344604,0,0,0,0,0,1,0,0,0,?
578,'2024/02/29 01:15:02:399',9,343.016602,146.399323,353.474731,139.070862,333.616974,137.567139,367.158356,146.044861,321.09491,146.685822,375.733002,189.681992,304.384705,203.848145,383.591492,117.652069,293.109863,273.850464,396.551788,54.198906,296.036072,341.55954,379.581848,319.666138,320.376099,321.144409,370.136475,433.730316,332.552124,430.808167,0,0,0,0,0,1,0,0,0,?
579,'2024/02/29 01:15:02:445',9,342.727692,146.709595,353.375854,139.355301,333.522064,137.644379,367.210205,145.999512,321.071625,146.602249,375.792206,189.439545,304.364624,203.73259,383.612335,117.794266,293.158447,273.871155,396.559204,54.305534,296.071503,341.472748,379.698547,319.613922,320.551636,321.024811,370.239227,434.239929,332.460938,430.748566,0,0,0,0,0,1,0,0,0,?
580,'2024/02/29 01:15:02:457',9,342.957886,146.627365,353.429688,139.32309,333.763367,137.616058,367.2789,145.89183,321.106262,146.64122,375.851288,189.534927,304.441132,203.628387,383.972168,116.846695,293.158936,273.846466,396.537598,54.295406,296.052246,341.565002,379.521454,320.064148,320.461487,321.070404,370.249878,434.611969,332.497864,430.892395,0,0,0,0,0,1,0,0,0,?
581,'2024/02/29 01:15:02:504',9,342.965118,146.714203,353.425629,139.557755,333.941833,137.775055,367.421295,145.938492,321.225128,146.725677,376.524384,189.442062,304.479126,203.725204,383.751495,117.074287,293.163574,273.922516,396.349945,54.202682,295.84726,341.603668,379.517548,320.162964,320.194122,320.948547,370.446106,434.021515,332.561981,430.587158,0,0,0,0,0,1,0,0,0,?
582,'2024/02/29 01:15:02:533',9,343.052032,146.488037,353.438385,139.228241,334.062775,137.739426,367.446289,145.736908,321.263428,146.617981,376.325439,189.030014,304.304871,203.62796,383.847382,116.60231,293.114868,273.731873,396.622192,54.093445,295.849548,341.588379,379.388458,320.114441,320.113892,320.967773,369.991211,433.615997,332.404419,430.266907,0,0,0,0,0,1,0,0,0,?
583,'2024/02/29 01:15:02:568',9,343.000519,146.674057,353.454651,139.167023,334.010132,137.757736,367.429474,145.441101,321.208038,146.698212,376.592529,188.417725,304.451111,203.570374,384.168427,116.415627,293.094543,273.669922,397.052338,53.775475,295.837891,341.424622,379.356415,319.786469,320.238403,320.731384,370.20401,429.648865,332.4505,429.86261,0,0,0,0,0,1,0,0,0,?
584,'2024/02/29 01:15:02:591',9,342.99881,146.645111,353.434631,139.093262,334.004089,137.750732,367.287567,145.255966,321.18866,146.672684,376.637238,188.173492,304.417908,203.642456,384.118927,116.792511,293.09967,273.901031,396.871796,53.837185,295.846741,341.256042,379.691315,319.732361,320.180664,320.742004,370.316956,429.013275,332.478882,429.911957,0,0,0,0,0,1,0,0,0,?
585,'2024/02/29 01:15:02:631',9,343.011963,146.703979,353.47995,139.117813,334.153076,137.744064,367.455444,145.427856,321.234589,146.678726,377.123901,187.451355,304.534271,203.624954,384.153717,116.809471,293.158386,273.778503,396.634674,53.537834,296.167572,341.118103,379.562836,319.424103,320.284271,320.610504,370.15274,429.546539,332.410431,430.336426,0,0,0,0,0,1,0,0,0,?
586,'2024/02/29 01:15:02:655',9,343.018066,146.785904,353.502869,139.195923,334.234924,137.754593,367.496002,145.481812,321.249329,146.719498,376.579285,187.507416,304.573517,203.579407,384.028625,116.806099,293.114899,273.630096,396.949707,53.710384,296.227936,341.0625,379.535248,319.980835,320.276489,320.813843,370.284882,430.48291,332.367126,430.455902,0,0,0,0,0,1,0,0,0,?
587,'2024/02/29 01:15:02:701',9,343.077118,146.989868,353.517029,139.746719,334.524231,137.769608,367.311737,145.722427,321.078644,146.32782,376.922424,186.367722,304.612,203.256104,384.125977,116.821289,293.074554,273.337799,396.8302,53.490086,296.334412,340.813416,379.77359,319.594025,320.115326,320.281433,370.31131,430.640717,332.471893,430.311554,0,0,0,0,0,1,0,0,0,?
588,'2024/02/29 01:15:02:732',9,343.031891,146.810562,353.529327,139.307953,334.411743,137.717743,366.876953,145.746887,321.044006,146.210114,375.937225,187.669662,304.499756,203.256714,384.287964,116.814537,293.070129,273.335144,397.137878,53.089828,296.166656,340.928406,379.361511,319.883087,319.847321,320.648682,370.360748,433.852112,332.406769,430.713257,0,0,0,0,0,1,0,0,0,?
589,'2024/02/29 01:15:02:765',9,343.052032,146.659073,353.526184,138.971268,334.374573,137.684647,367.221069,145.821823,321.201111,146.367523,376.710144,186.344772,304.581635,203.411957,384.064697,117.886215,293.112488,273.323822,397.001587,53.075237,296.137085,341.00531,379.463776,319.473328,319.959869,320.429138,370.067261,433.694855,332.41806,430.957733,0,0,0,0,0,1,0,0,0,?
590,'2024/02/29 01:15:02:794',9,343.212219,146.466583,353.63385,138.817627,334.274261,137.531769,367.497375,145.877716,321.228333,146.588058,376.506958,187.803177,304.612915,203.503189,384.087524,117.607758,293.205048,273.487427,397.138672,53.183556,296.208679,341.152283,379.168427,319.58902,320.088257,320.548401,370.299377,434.140594,332.347595,431.131927,0,0,0,0,0,1,0,0,0,?
591,'2024/02/29 01:15:02:829',9,343.218414,146.53891,353.583923,138.826736,334.337616,137.513123,367.455994,145.996063,321.303101,146.626221,376.296326,187.895386,304.675934,203.582779,384.057007,117.105072,293.240051,273.275513,397.178009,53.127449,296.197083,341.075043,379.208252,319.523621,320.107178,320.525787,370.477142,431.322083,332.426453,431.111176,0,0,0,0,0,1,0,0,0,?
592,'2024/02/29 01:15:02:852',9,343.221863,146.534958,353.555542,138.708008,334.456726,137.503738,367.602386,145.932999,321.329041,146.511902,375.961609,186.37851,304.700592,203.551193,384.08728,117.362022,293.256165,273.253906,397.393616,53.027199,296.194885,341.126709,379.669464,319.181,320.463531,320.34671,370.256958,430.021912,332.563477,430.248047,0,0,0,0,0,1,0,0,0,?
593,'2024/02/29 01:15:02:893',9,343.439362,146.627197,353.589722,138.839325,334.746521,137.622009,367.718323,146.206284,321.380768,146.402557,376.383392,188.316589,304.713196,203.488144,384.328156,116.699493,293.295624,272.982361,397.804504,52.910843,296.309967,340.850983,379.640961,319.613953,320.262939,320.555634,370.411865,431.43631,332.430878,431.286804,0,0,0,0,0,1,0,0,0,?
594,'2024/02/29 01:15:02:921',9,343.292419,146.52211,353.666931,138.966949,334.960907,137.599411,367.539948,146.379883,321.397369,146.473221,376.111267,188.222931,304.76178,203.446396,384.393616,116.757545,293.442963,273.617737,398.246307,53.061363,296.308716,340.84375,379.498871,318.943298,320.340729,320.261414,370.450195,430.377655,332.592468,430.780548,0,0,0,0,0,1,0,0,0,?
595,'2024/02/29 01:15:02:968',9,343.347809,146.413254,353.644531,138.767395,335.065674,137.563019,367.549072,146.235641,321.276794,146.318085,376.426239,188.649994,304.693207,203.660263,384.338074,117.121353,293.203308,273.138092,398.04364,53.233192,296.404297,340.966095,379.927094,318.95105,320.608093,319.999786,370.357971,430.090851,332.479065,430.537323,0,0,0,0,0,1,0,0,0,?
596,'2024/02/29 01:15:02:997',9,343.46286,146.330338,353.694092,138.627487,335.450714,137.504257,367.689026,146.292862,321.386963,146.211868,376.165131,189.072617,304.929474,203.469086,384.578827,117.245605,293.313232,273.236908,398.713501,52.962799,296.358154,340.932526,379.933716,319.289429,320.562683,320.217316,370.549438,430.365356,332.397736,430.503387,0,0,0,0,0,1,0,0,0,?
597,'2024/02/29 01:15:03:027',9,343.503265,146.298325,353.86322,138.356262,335.478058,137.457504,367.880371,146.466095,321.368408,146.231171,376.195038,189.154816,304.974731,203.53717,384.589722,116.483376,293.39212,273.366669,399.22287,52.886753,296.40744,340.98233,380.171509,319.579224,320.408875,320.377045,370.550293,431.581238,332.32193,430.831482,0,0,0,0,0,1,0,0,0,?
598,'2024/02/29 01:15:03:049',9,343.626862,145.98642,353.907196,137.860046,335.52771,137.269104,368.049469,146.320236,321.394958,146.376465,376.081268,188.492172,304.950592,203.445831,385.015289,116.184021,293.337891,273.468292,399.301422,52.959652,296.444183,340.976318,380.107788,319.507568,320.342255,320.286682,370.490906,430.255432,332.52536,430.509277,0,0,0,0,0,1,0,0,0,?
599,'2024/02/29 01:15:03:103',9,343.790222,146.210861,353.939758,138.040466,335.80722,137.462143,368.089966,146.227051,321.486664,146.483917,376.751953,189.030243,304.897034,203.729843,385.142151,115.853951,293.210449,273.331482,399.468964,52.630463,296.619263,340.986176,379.960632,319.660095,320.526733,320.192535,370.204224,428.769745,332.596008,429.834564,0,0,0,0,0,1,0,0,0,?
600,'2024/02/29 01:15:03:131',9,343.848938,145.92041,354.237732,137.520386,336.001862,137.329697,368.691437,146.162445,321.576294,146.445801,376.763885,189.375916,305.003906,203.586105,385.27887,115.493317,293.328186,273.030334,399.720703,52.332973,296.533997,340.620026,379.956024,319.635681,320.295166,320.247559,370.240143,429.20874,332.652161,429.901184,0,0,0,0,0,1,0,0,0,?
601,'2024/02/29 01:15:03:160',9,344.11441,145.674301,354.688599,137.392334,336.260712,137.208542,368.74292,146.316406,321.544342,146.381088,377.609863,188.731552,305.008881,203.651154,385.502655,115.538521,293.357422,273.214661,399.8685,51.88308,296.688904,340.632263,380.05249,319.600372,320.407898,320.265625,370.002502,424.778961,332.648071,429.602936,0,0,0,0,0,1,0,0,0,?
602,'2024/02/29 01:15:03:200',9,344.155518,145.718872,354.686096,137.384628,336.752655,137.135986,368.842285,146.309967,321.627197,146.258499,377.806854,189.066589,305.076233,203.680252,385.915344,115.378586,293.552795,273.449493,399.916412,51.750267,296.773071,340.589966,379.674713,319.329468,320.341187,320.025085,370.097839,424.910522,332.791901,430.150696,0,0,0,0,0,1,0,0,0,?
603,'2024/02/29 01:15:03:235',9,344.075592,145.914093,354.724976,137.362579,336.888306,137.1819,369.007141,145.906876,321.783875,146.209198,378.239502,189.131592,305.188629,203.532089,386.616638,114.119797,293.533966,273.090576,400.253601,51.782227,296.761505,340.363129,379.743408,319.311768,320.170654,319.88855,370.187836,424.068634,332.678497,429.61087,0,0,0,0,0,1,0,0,0,?
604,'2024/02/29 01:15:03:260',9,344.225311,145.698456,354.831207,137.335175,337.204742,137.136047,369.393311,146.02832,321.808594,146.12738,379.033325,188.970367,305.512817,203.714813,387.067871,114.257751,294.397766,273.569427,400.345123,51.802082,296.973999,340.35675,379.449005,319.366394,320.162903,320.113922,370.282959,425.111542,332.783813,429.9375,0,0,0,0,0,1,0,0,0,?
605,'2024/02/29 01:15:03:294',9,344.369751,145.663406,355.288025,137.118591,337.423676,137.091919,369.37738,146.038742,321.826782,146.221878,379.004089,188.687775,305.405548,203.505936,387.060425,114.089127,294.307068,273.409241,400.676575,51.74752,296.965393,340.491455,379.676697,319.330994,320.367554,320.039307,370.416748,424.14444,332.772522,429.665955,0,0,0,0,0,1,0,0,0,?
606,'2024/02/29 01:15:03:325',9,344.57605,145.630814,355.125885,137.243362,337.62088,137.062103,369.28067,146.155533,321.824493,146.120941,379.021301,188.43541,305.652435,203.691559,387.252747,114.50386,294.53006,273.155853,400.899597,52.067356,297.041046,340.522156,379.905426,319.342072,320.369263,320.161438,370.799591,423.668152,332.787903,429.526825,0,0,0,0,0,1,0,0,0,?
607,'2024/02/29 01:15:03:351',9,344.640686,145.450516,355.325806,137.079681,337.588257,137.030411,369.330139,146.12149,321.803467,146.115738,378.580322,188.270187,305.797791,203.643661,386.971802,114.341415,294.644348,273.123993,400.945679,51.933975,297.234924,340.574585,380.105652,319.282166,320.55481,320.138306,370.591064,424.268372,332.826721,429.82132,0,0,0,0,0,1,0,0,0,?
608,'2024/02/29 01:15:03:392',9,344.557739,145.606781,355.153015,137.278946,337.863617,137.102509,369.682159,146.001144,322.002441,146.145966,379.832306,187.743408,306.048004,203.707703,387.040161,113.966072,294.798553,273.112701,400.864868,52.462635,297.158081,340.643188,380.460663,320.260498,320.78241,320.597931,370.549164,428.322327,332.966949,430.527588,0,0,0,0,0,1,0,0,0,?
609,'2024/02/29 01:15:03:421',9,344.76709,145.667496,355.641632,136.988129,338.032196,137.053726,369.677246,145.649536,321.984497,146.09053,379.439728,185.891708,306.379059,203.501297,387.361755,113.950363,294.701904,271.868195,401.260223,52.149666,297.361755,340.824524,380.31543,320.556458,320.668213,320.643158,370.203278,429.112823,332.844849,430.808014,0,0,0,0,0,1,0,0,0,?
